user_id;country;sex;height;weight;age;years_cl;grades_count;grades_first;grades_last;grades_max;grades_mean;year_first;year_last
13529;SWE;0;182;73;37;11;3;32;36;36;33.66666667;2006;2006
13531;FRA;0;172;68;37;25;4;49;46;49;45.25;2006;2006
13534;CAN;0;178;68;40;17;1;64;64;64;64;2006;2006
13537;other;0;185;73;28;16;4;51;49;53;51;2006;2007
13551;SWE;0;183;73;49;28;77;57;42;57;46.32467532;2006;2015
13555;FRA;0;183;73;34;18;1;42;42;42;42;2005;2005
13556;ESP;0;173;58;35;12;72;33;38;44;35.33333333;2006;2010
13559;ITA;0;180;63;46;22;31;62;53;62;54.67741935;2006;2006
13563;FRA;0;157;40;22;17;149;62;72;72;59.48993289;2006;2010
13565;DNK;0;180;78;35;21;13;53;44;53;43.84615385;2004;2008
13569;USA;0;171;63;38;19;1;51;51;51;51;2011;2011
13570;BRA;0;189;78;41;20;43;53;56;56;46.58139535;2006;2010
13571;other;0;176;58;35;20;2;46;45;46;45.5;2000;1996
13583;USA;1;163;48;25;12;531;36;51;62;44.10922787;2006;2016
13595;NLD;0;169;58;33;14;85;57;51;66;57.25882353;2007;2017
13599;BRA;1;159;53;34;12;5;36;42;42;40;2006;2006
13602;AUS;0;183;83;35;13;39;36;53;53;41.12820513;2006;2009
13608;ESP;0;179;68;40;22;3;62;59;62;60;2001;2005
13609;ZAF;1;173;63;41;20;96;59;55;62;51.8125;2006;2014
13614;other;0;176;63;36;13;55;57;55;64;51.69090909;2006;2010
13619;ESP;0;181;78;30;11;841;42;51;62;46.41617122;2006;2017
13621;FRA;0;175;73;42;19;19;61;62;70;63.63157895;2006;2006
13625;CAN;0;175;83;46;12;13;29;33;38;31.38461538;2006;2007
13629;POL;0;170;63;32;13;732;46;53;62;45.76502732;2007;2017
13630;USA;0;188;73;33;11;27;46;55;62;49.59259259;2007;2011
13637;PRT;0;178;73;39;12;803;46;57;62;46.11706102;2006;2016
13649;RUS;0;171;63;25;20;87;62;66;70;54.50574713;2006;2012
13653;ITA;0;180;63;50;21;16;59;57;64;57.875;2006;2008
13654;RUS;1;165;48;28;22;32;64;70;70;61.625;2009;2013
13655;POL;1;165;48;31;21;15;62;68;70;62.13333333;2006;2005
13663;ITA;0;180;78;31;13;127;51;53;57;48.80314961;2009;2017
13667;CHE;0;183;73;38;23;83;64;57;64;53.57831325;2006;2013
13670;USA;0;178;83;35;15;88;33;29;51;38.06818182;2006;2011
13676;FRA;0;169;58;27;13;5;44;49;49;47;2006;2006
13693;ESP;0;189;83;34;17;69;42;42;59;45.13043478;2006;2012
13694;ESP;0;170;63;33;13;75;49;57;64;54.48;2005;2010
13703;FRA;0;191;83;27;12;147;51;51;62;52.88435374;2006;2017
13704;FRA;0;175;58;28;12;16;44;49;51;45.375;2007;2008
13710;POL;0;186;78;34;15;35;46;51;57;46.94285714;2004;2008
13719;GBR;0;165;73;28;14;37;38;55;59;50.89189189;2006;2013
13720;USA;0;190;78;37;20;129;44;36;53;35.5503876;2006;2016
13727;other;1;172;68;33;11;16;33;42;42;34.9375;2006;2006
13731;other;0;180;68;36;17;223;55;55;62;45.93721973;2008;2016
13735;NOR;0;175;68;36;14;58;33;36;48;36.93103448;2006;2008
13738;ITA;0;175;58;32;14;8;53;57;64;55.625;2006;2010
13743;POL;0;183;63;28;13;6;29;29;29;29;2004;2006
13757;other;0;183;73;32;15;91;55;52;62;50.92307692;2006;2017
13760;POL;0;172;63;42;25;19;55;36;55;44.42105263;2007;2011
13762;ESP;0;173;68;38;20;438;59;53;68;54.67579909;2006;2014
13763;CAN;0;170;83;47;14;20;41;45;49;42.45;2006;2009
13766;ESP;0;183;78;43;13;13;36;36;36;33.30769231;2006;2006
13774;SWE;0;181;68;33;13;55;39;49;62;50.89090909;2006;2011
13777;ESP;0;173;58;26;14;483;51;70;72;56.21532091;2006;2017
13779;CZE;0;171;63;41;23;201;62;64;74;64.5721393;2007;2017
13790;POL;0;174;63;32;16;48;53;42;62;47.35416667;2003;2010
13797;FRA;0;177;73;41;12;14;36;31;40;34.21428571;2009;2009
13800;FRA;0;180;68;40;13;38;35;40;44;36.07894737;2007;2009
13801;other;0;166;43;25;15;5;64;55;64;58.4;2011;2012
13802;RUS;0;182;78;31;14;169;48;36;67;45.23076923;2006;2017
13805;DEU;0;179;63;38;17;81;52;40;66;45.60493827;2006;2010
13811;CAN;0;188;73;36;14;12;38;57;59;47.41666667;2011;2016
13812;NOR;0;180;73;38;12;184;35;33;62;46.25543478;2006;2017
13820;CAN;0;173;73;46;18;35;51;52;57;50.85714286;2003;2010
13827;AUT;0;168;78;29;13;17;33;31;38;32.88235294;2006;2009
13832;USA;0;190;88;37;23;270;62;57;68;57.15555556;2006;2017
13834;other;0;192;78;33;14;273;55;62;66;49.71062271;2006;2017
13837;HRV;0;176;73;49;12;44;33;38;46;34.38636364;2006;2017
13839;NOR;0;190;93;45;17;17;33;38;38;34.94117647;2006;2006
13841;NLD;1;175;68;42;25;89;49;44;53;42.51685393;2007;2010
13842;other;0;181;73;38;17;52;49;55;61;45.65384615;2006;2010
13844;USA;0;195;83;37;16;55;53;46;55;41;2004;2013
13845;other;0;181;68;30;19;53;58;62;64;49.86792453;2006;2010
13849;AUS;1;155;53;36;22;80;31;62;64;46.3;2006;2013
13850;ITA;0;188;73;34;14;12;59;57;59;53.41666667;2006;2007
13859;FRA;0;180;68;30;12;4;36;38;38;35.75;2006;2007
13868;USA;1;165;58;38;17;1;29;29;29;29;2007;2007
13878;other;1;170;53;30;18;5;46;40;46;40.8;2006;2006
13884;PRT;0;173;73;41;19;147;53;49;53;40.2244898;2006;2017
13886;RUS;1;160;48;24;20;22;38;44;51;39.59090909;2009;2009
13898;AUT;0;186;78;36;13;6;40;40;51;43.83333333;2005;2006
13901;BEL;0;186;73;32;12;38;33;46;49;37.68421053;2006;2009
13903;other;0;178;83;37;23;39;49;55;59;51.46153846;2006;2008
13910;NLD;1;171;58;40;17;158;44;40;57;40.55063291;2006;2011
13915;ZAF;0;179;78;31;12;25;33;44;44;36.48;2006;2008
13916;USA;0;178;73;35;16;1;46;46;46;46;2006;2006
13918;NLD;0;178;68;26;12;134;48;53;64;50.63432836;2007;2017
13923;CAN;0;184;73;45;16;1;44;44;44;44;2005;2005
13932;DEU;0;193;83;36;25;25;53;53;55;49.36;2006;2007
13950;USA;0;172;68;35;18;18;49;59;66;59.66666667;2005;2017
13952;GBR;0;178;68;34;17;4;55;62;62;55.75;2006;2011
13954;other;0;170;58;30;13;56;55;64;66;51.26785714;2007;2011
13955;BEL;0;183;73;40;16;16;36;40;44;37.375;2007;2008
13960;other;0;170;58;38;17;1;59;59;59;59;2006;2006
13966;ITA;0;176;63;45;16;73;44;53;62;45.91780822;2006;2010
13983;SWE;0;178;78;41;17;38;46;53;55;47.23684211;2006;2011
13991;ESP;0;176;78;46;24;1323;53;59;66;52.25094482;2006;2017
13993;other;0;172;63;28;11;28;44;51;57;47.89285714;2006;2009
13995;AUT;0;192;73;30;13;8;33;36;36;32.125;2006;2007
14006;other;0;173;63;36;13;3;50;50;51;50.33333333;2007;2007
14015;CAN;0;175;73;51;28;78;51;51;68;54.52564103;2009;2016
14017;MEX;0;172;63;26;11;5;44;55;55;45;2007;2009
14019;ITA;0;184;68;38;14;20;51;36;51;43.9;2006;2008
14021;BEL;0;168;63;26;19;67;53;58;65;53.89552239;2006;2010
14024;ITA;0;176;58;30;18;8;63;57;66;61.5;2006;2006
14049;ESP;0;171;63;31;11;4;49;42;49;43.25;2006;2007
14050;ESP;0;164;53;32;11;138;53;51;64;48.23188406;2006;2014
14052;ESP;1;170;63;42;15;2;33;31;33;32;2006;2006
14054;ZAF;0;189;73;33;17;14;46;36;49;41.64285714;2008;2008
14061;USA;0;175;68;21;16;7;41;51;51;37.57142857;2006;2009
14062;ESP;0;173;68;42;26;36;51;57;62;50.66666667;2006;2011
14068;HRV;0;183;88;35;11;8;28;31;31;30;2006;2007
14082;SWE;0;189;93;39;10;5;28;28;36;30.2;2007;2008
14086;SWE;0;180;73;46;24;1;44;44;44;44;2008;2008
14089;DEU;0;183;73;48;11;1042;46;40;55;42.09213052;2007;2017
14096;ESP;0;177;83;37;11;7;31;36;36;31.28571429;2006;2012
14101;NOR;0;185;73;42;11;24;29;42;46;38.58333333;2006;2011
14102;USA;0;165;63;31;12;8;59;62;62;54.625;2007;2017
14107;ITA;0;175;63;35;14;2;44;49;49;46.5;2006;2006
14118;FRA;0;172;68;33;16;27;64;66;70;63.18518519;2006;2007
14122;ESP;0;182;73;43;14;46;36;36;39;33.67391304;2006;2007
14128;NOR;0;178;73;35;17;247;53;55;59;46.04048583;2006;2014
14132;ESP;0;188;83;34;17;18;39;46;55;47.44444444;2007;2009
14134;ZAF;0;178;73;39;15;186;55;51;59;42.06451613;2006;2017
14136;USA;0;173;63;28;11;92;45;51;62;47.13043478;2006;2017
14147;SWE;0;177;68;48;17;68;44;44;53;41.89705882;2010;2017
14150;AUT;0;168;58;27;13;25;57;55;64;54.88;2007;2008
14153;ESP;0;183;73;39;24;156;51;57;59;50.78846154;2006;2013
14158;CZE;0;188;78;28;13;52;55;71;71;61.96153846;2006;2015
14159;FIN;0;180;63;34;13;56;35;35;49;36.71428571;2006;2013
14182;FRA;0;178;68;28;17;1;36;36;36;36;2006;2006
14209;AUS;0;191;83;35;13;113;51;31;53;40.95575221;2006;2015
14214;ITA;0;183;73;30;14;483;46;53;66;53.06832298;2006;2017
14215;SWE;0;181;68;35;18;23;40;42;51;38.2173913;2007;2015
14220;ESP;0;167;68;33;16;135;38;48;55;42.79259259;2008;2016
14223;other;0;165;63;41;12;28;36;36;53;42.42857143;2006;2014
14241;AUS;0;168;63;40;16;101;53;54;59;53.78217822;2006;2011
14259;ESP;0;174;68;33;11;5;53;46;55;48;2007;2008
14261;other;0;180;63;37;22;4;64;57;64;54;2006;2006
14262;PRT;0;161;58;28;22;52;42;33;53;39.80769231;2006;2009
14267;HRV;0;189;68;35;11;162;31;44;57;41.11111111;2007;2011
14273;NLD;0;181;73;43;14;3;36;35;36;35.66666667;2006;2006
14278;other;0;170;68;32;24;32;51;40;59;46.03125;2006;2005
14282;AUS;0;172;68;29;12;18;53;51;55;48.61111111;2006;2008
14298;CHE;1;162;53;36;13;99;33;44;49;40.22222222;2007;2011
14300;BRA;1;156;53;43;12;29;36;46;46;37.93103448;2006;2008
14301;DNK;0;197;78;38;16;14;40;51;51;44.28571429;2007;2008
14303;USA;0;176;68;29;11;1;46;46;46;46;2007;2007
14319;ESP;0;183;68;26;11;386;53;49;64;53.99222798;2007;2012
14325;USA;0;161;68;31;17;88;42;51;55;43.64772727;2006;2010
14347;CAN;1;152;48;46;23;31;51;46;55;48.16129032;2006;2007
14352;NLD;0;185;78;28;18;89;57;66;66;54.43820225;2006;2011
14357;other;0;200;78;32;17;104;49;49;57;49.22115385;2006;2012
14365;USA;0;174;73;35;25;268;53;57;62;52.63059701;2006;2015
14377;GBR;0;170;68;29;17;3;49;44;53;48.66666667;2006;2006
14390;USA;1;157;48;46;25;471;46;46;64;49.93842887;2006;2017
14396;USA;0;178;68;25;11;7;49;46;53;49.57142857;2015;2016
14403;DEU;0;180;68;30;12;6;29;49;49;35;2006;2007
14404;FRA;1;172;48;26;16;77;51;55;57;45.55844156;2007;2016
14420;GBR;0;180;63;39;23;9;51;51;55;50.33333333;2006;2005
14435;ESP;0;180;73;34;13;322;51;52;59;47.18944099;2006;2014
14442;other;0;180;78;45;17;21;49;52;62;52.85714286;2006;2009
14443;MEX;0;178;68;50;27;183;53;59;62;50.03278689;2006;2014
14446;AUT;0;183;73;33;12;23;56;57;57;52.82608696;2006;2007
14452;BEL;0;168;58;31;13;5;62;70;70;59;2014;2017
14459;other;0;172;68;35;17;7;44;38;44;41.14285714;2006;2006
14462;ZAF;0;182;73;33;12;4;42;55;55;44.75;2010;2010
14471;FRA;0;180;63;30;16;35;49;57;64;56.14285714;2004;2005
14475;CAN;0;180;63;39;20;83;33;46;62;46.68674699;2007;2009
14476;AUT;0;175;83;28;12;2;33;36;36;34.5;2006;2006
14477;FRA;0;174;63;33;17;11;53;62;64;54.18181818;2006;2010
14478;FRA;0;181;73;31;13;10;40;46;50;43.6;2007;2007
14479;FRA;0;181;68;37;13;12;40;49;49;42.83333333;2006;2007
14483;other;1;157;48;33;17;4;36;42;42;37.75;2009;2009
14484;FRA;0;164;58;34;11;58;36;49;53;44.01724138;2007;2016
14488;ITA;0;170;58;36;15;98;38;44;49;40.31632653;2007;2017
14489;ITA;0;170;58;29;11;25;44;53;61;49.84;2006;2009
14491;ESP;0;192;83;37;12;6;36;33;36;33.16666667;2006;2006
14493;SVN;0;171;63;40;22;58;59;66;72;61.12068966;2006;2017
14495;other;0;174;78;39;17;12;49;46;49;42.83333333;2006;2007
14499;ESP;0;165;53;27;17;29;38;51;57;49.51724138;2004;2006
14502;SVN;0;173;68;25;15;879;61;66;72;51.75881684;2006;2015
14503;USA;0;185;68;30;15;40;44;44;53;45.65;2006;2008
14505;USA;0;178;68;29;19;64;58;55;62;44.140625;2013;2017
14510;FIN;0;178;78;43;16;287;53;36;57;44.83623693;2008;2014
14511;AUT;0;172;63;31;21;170;55;49;70;55.55882353;2006;2017
14512;SWE;0;183;73;25;19;14;51;62;62;51.78571429;2008;2010
14526;MEX;0;174;63;30;16;170;59;57;66;50.95882353;2006;2017
14534;ITA;0;179;63;29;17;2;44;49;49;46.5;2006;2007
14535;FRA;0;188;78;36;17;9;51;49;57;52.33333333;2006;2009
14539;ITA;0;178;68;41;17;45;44;46;53;46.82222222;2007;2009
14547;USA;0;188;73;27;20;72;64;68;70;61.09722222;2006;2017
14556;ESP;0;172;68;27;11;12;55;49;57;44.91666667;2006;2007
14559;other;0;176;73;35;13;3;33;33;33;32.66666667;2006;2007
14560;ESP;0;178;68;34;14;232;32;40;53;39.40517241;2006;2017
14564;BEL;0;179;73;31;12;226;40;38;53;42.35840708;2007;2017
14570;ITA;0;170;58;52;20;82;52;44;55;47.40243902;2006;2009
14574;SWE;1;162;53;36;15;162;31;42;51;38.24074074;2006;2014
14575;DEU;0;174;63;28;17;2;40;31;40;35.5;2008;2008
14578;ESP;0;180;83;33;17;208;44;53;55;44.5;2006;2016
14587;RUS;0;185;68;30;23;12;59;53;72;58.83333333;2004;2007
14597;USA;0;169;63;50;24;75;55;57;62;53.85333333;2006;2012
14602;HRV;0;175;73;32;16;52;44;38;46;36;2007;2011
14607;BRA;0;176;58;36;16;3;53;48;53;51.33333333;2007;2009
14612;BEL;0;180;63;44;27;107;49;36;53;38.14953271;2008;2017
14616;ITA;0;186;73;38;11;107;35;59;59;46.29906542;2006;2013
14621;MEX;0;172;58;32;12;9;51;50;57;52.88888889;2007;2008
14626;ESP;0;172;58;29;12;162;44;55;62;51.60493827;2006;2010
14634;ESP;1;160;53;36;14;253;49;44;53;40.80632411;2006;2013
14638;USA;0;183;78;40;12;97;38;44;53;40.16494845;2006;2007
14648;ESP;0;185;78;39;14;71;49;46;53;43.92957746;2006;2011
14650;FIN;0;175;68;40;17;2;44;44;44;44;2008;2007
14652;GBR;0;181;73;36;25;192;62;61;71;62.00520833;2006;2017
14658;other;0;164;53;27;12;9;53;59;64;54.44444444;2010;2013
14665;ESP;0;172;63;41;11;60;36;40;53;40.88333333;2007;2017
14669;AUS;0;180;83;28;21;4;62;62;62;60.75;2007;2008
14682;ITA;0;170;63;28;13;29;42;40;51;44.62068966;2006;2009
14685;POL;0;185;78;38;11;3;31;29;37;32.33333333;2007;2007
14692;FRA;0;174;58;32;17;71;57;49;64;55.87323944;2006;2012
14695;BEL;0;183;83;27;16;41;61;55;66;54.68292683;2007;2010
14702;CHE;0;175;63;31;20;4;38;46;46;42;2007;2007
14708;other;1;169;53;32;12;13;36;36;38;32.92307692;2006;2007
14713;USA;0;168;73;26;13;46;51;55;64;52.34782609;2006;2008
14718;SWE;0;187;78;42;12;155;36;44;53;38.17419355;2007;2014
14720;DEU;0;183;68;39;17;19;62;55;62;57.63157895;2006;2007
14726;SWE;0;186;73;49;28;126;57;44;59;47.96825397;2006;2012
14741;USA;0;177;68;30;11;175;36;29;55;38.59428571;2007;2012
14745;GBR;0;182;73;37;12;2;59;59;59;59;2015;2017
14746;NOR;0;180;63;33;14;385;44;57;63;47.05454545;2007;2017
14751;FRA;0;167;58;26;13;12;57;36;57;48.08333333;2015;2015
14757;FRA;0;178;58;29;16;8;55;64;64;56.25;2006;2006
14758;SVN;0;186;83;30;11;842;36;62;66;48.72209026;2007;2017
14760;BRA;0;170;63;29;14;175;56;53;68;49.52;2006;2017
14762;other;0;187;63;30;14;10;33;36;42;37.2;2006;2009
14765;BRA;0;179;63;27;11;7;38;46;49;42.71428571;2006;2007
14784;USA;0;188;73;33;13;12;49;53;53;45.25;2006;2009
14789;NOR;0;188;63;31;12;12;44;44;57;47.25;2006;2010
14792;AUS;0;178;83;46;16;2;49;42;49;45.5;2006;2006
14802;NOR;0;186;73;35;17;5;53;48;53;49.6;2007;2007
14804;BRA;0;180;68;31;21;102;64;62;70;53.95098039;2005;2013
14813;GBR;0;165;63;43;20;54;42;57;57;47.40740741;2007;2008
14814;GBR;0;182;78;28;14;103;57;57;63;55.03883495;2006;2013
14817;POL;0;186;78;31;11;23;48;40;55;44.95652174;2014;2014
14823;other;0;180;58;31;11;12;38;38;46;38.58333333;2006;2008
14826;POL;0;169;68;27;12;489;36;62;64;44.54192229;2006;2017
14838;CAN;0;178;68;33;12;23;51;44;58;48.82608696;2006;2008
14844;USA;1;167;58;34;14;250;51;57;66;52.396;2006;2017
14852;other;0;180;68;34;13;78;52;55;62;51.94871795;2009;2012
14855;PRT;0;175;63;28;12;45;38;33;44;36.37777778;2006;2007
14863;NOR;0;183;73;41;21;28;44;49;57;49.39285714;2007;2010
14865;USA;0;180;68;34;15;103;50;51;59;47.83495146;2006;2015
14877;USA;0;172;68;41;12;7;33;40;49;40.57142857;2007;2017
14879;USA;0;165;68;34;14;20;51;51;55;51.6;2008;2017
14886;ESP;0;188;93;37;20;5;42;38;42;39.4;2006;2009
14891;USA;0;172;58;30;12;58;51;61;62;51.10344828;2006;2014
14897;SWE;0;176;63;26;13;2;49;51;51;50;2007;2007
14909;PRT;0;172;63;37;12;111;40;43;53;41.65765766;2006;2008
14912;NOR;0;179;73;37;13;57;49;49;64;50.87719298;2006;2013
14924;USA;0;193;88;45;24;94;33;53;59;44.26595745;1994;2000
14927;ESP;0;163;53;35;23;39;44;41;62;49.02564103;2009;2006
14938;NOR;0;182;73;28;11;15;44;31;45;38.86666667;2007;2017
14952;SWE;0;178;58;31;11;23;42;46;55;42.52173913;2007;2009
14954;PRT;0;173;73;39;21;101;44;29;55;43.63366337;2007;2011
14955;PRT;0;177;78;36;17;35;42;36;42;35.37142857;2006;2006
14957;AUS;0;187;88;33;17;63;66;63;66;57.96825397;2009;2017
14959;POL;0;172;68;48;24;120;38;44;59;42.40833333;2006;2017
14960;HRV;0;180;68;42;18;218;49;40;53;37.34862385;2006;2011
14962;ESP;0;180;78;48;12;6;49;43;50;47.33333333;2007;2006
14966;ESP;0;170;73;29;11;2;44;39;44;41.5;2008;2008
14970;NOR;0;181;78;36;11;81;40;30;44;34.28395062;2007;2013
14971;AUS;1;165;53;25;17;12;51;53;53;48.08333333;2007;2007
14981;FRA;0;155;40;22;16;21;40;49;57;46.9047619;2006;2006
14984;other;0;182;78;35;11;1;36;36;36;36;2007;2007
14989;ESP;0;163;63;42;27;27;42;40;55;43.92592593;2007;2009
14994;BRA;0;178;68;41;12;13;42;36;42;38.23076923;2007;2008
14998;HRV;0;178;78;35;12;33;40;49;49;40.60606061;2007;2008
15001;BRA;0;165;68;43;16;5;40;53;53;45.2;2006;2007
15004;FRA;0;175;63;31;17;41;59;62;68;60.46341463;2005;2007
15020;ESP;0;174;73;37;15;24;48;55;55;50.16666667;2006;2010
15022;ESP;0;182;83;37;13;188;42;42;51;39.81914894;2006;2011
15027;DEU;1;165;58;29;17;70;55;51;55;46.72857143;2007;2012
15030;ESP;0;171;68;30;13;323;51;51;64;52.66873065;2009;2017
15044;ITA;0;176;63;38;11;7;42;33;46;37.57142857;2009;2011
15048;SVN;0;176;68;30;21;39;66;64;66;57.05128205;2007;2009
15052;FRA;0;188;68;31;13;2;49;40;49;44.5;2006;2006
15058;CAN;0;181;58;25;11;8;36;35;44;35.25;2007;2011
15061;ESP;0;181;83;41;13;389;46;51;62;47.8688946;2006;2017
15065;other;0;173;68;32;14;174;36;55;62;49.02298851;2007;2015
15066;DEU;0;183;63;27;18;81;55;66;70;58.98765432;2006;2011
15075;AUS;0;187;73;30;14;28;49;49;55;50;2007;2014
15078;ESP;0;183;78;33;12;2;40;42;42;41;2006;2006
15082;ESP;0;169;68;35;12;256;36;51;57;42.73046875;2006;2017
15110;DEU;0;190;88;29;11;155;51;40;53;38.81290323;2009;2017
15111;CHE;0;184;83;35;15;125;42;40;53;40.672;2004;2013
15114;ESP;0;175;73;49;13;99;49;59;59;49.22222222;2006;2009
15118;USA;0;190;68;28;17;47;62;61;72;63.38297872;2006;2006
15120;USA;0;167;63;25;15;13;62;51;64;59.53846154;2009;2014
15121;POL;0;185;73;32;15;215;58;64;70;57.85581395;2006;2017
15127;NLD;0;184;68;32;14;65;49;53;55;49.75384615;2007;2010
15128;USA;0;198;68;38;16;80;57;51;59;51.6125;2007;2016
15129;ESP;0;178;73;38;14;2;49;51;51;50;2007;2007
15133;FRA;0;170;63;30;17;18;58;51;64;56.55555556;2004;2009
15140;ITA;0;196;83;54;27;41;42;36;57;43.95121951;2006;2016
15146;ESP;0;182;68;27;12;101;42;53;59;46.14851485;2007;2009
15148;other;1;178;53;40;17;11;62;59;62;59.81818182;2005;2009
15152;other;0;186;83;36;20;22;35;53;53;37.68181818;2006;2010
15153;CAN;0;183;68;38;17;68;55;49;57;52.19117647;2006;2014
15154;BRA;0;185;78;35;17;12;59;46;59;53.5;2008;2010
15158;USA;0;175;63;31;11;12;50;40;50;40.33333333;2007;2007
15159;other;0;189;78;32;16;86;40;38;62;45.74418605;2007;2008
15169;CHE;0;182;83;28;13;2;45;51;51;48;2008;2008
15170;other;0;177;73;33;18;64;58;51;64;54.5;2006;2011
15171;FRA;0;173;68;31;17;432;55;49;66;53.89814815;2006;2017
15192;other;0;180;63;27;16;129;57;59;70;55.8372093;2006;2017
15193;AUT;0;172;68;26;14;34;66;68;69;60.29411765;2007;2014
15206;BRA;0;185;78;29;21;42;53;44;59;52.21428571;2007;2012
15218;FRA;0;180;73;38;11;42;36;44;51;40.21428571;2007;2010
15231;HRV;1;163;53;33;11;36;29;29;38;31.86111111;2006;2007
15249;SVN;0;171;63;39;24;179;57;57;68;58.79888268;2007;2016
15257;NLD;0;187;78;32;17;1;38;38;38;38;2009;2009
15265;GBR;0;177;68;28;13;25;62;51;64;54.08;2010;2012
15269;other;0;174;58;34;17;621;42;62;66;49.96296296;2007;2016
15270;SWE;0;187;73;32;11;150;36;42;55;39.64;2007;2014
15291;AUT;0;175;63;32;11;18;49;46;51;43.88888889;2008;2012
15304;DEU;0;183;73;33;19;58;51;44;57;46.55172414;2006;2010
15314;other;0;174;68;34;14;493;49;62;68;50.32454361;2007;2016
15316;USA;0;170;63;34;13;138;53;62;70;58.98550725;2007;2017
15317;other;1;170;53;37;13;190;33;55;55;43.67368421;2007;2012
15319;ESP;0;176;68;36;14;388;42;44;62;46.48453608;2007;2014
15341;ESP;0;188;78;28;10;5;33;33;36;34.2;2007;2008
15344;CZE;0;182;78;33;17;256;51;51;66;56.2265625;2005;2016
15351;other;0;173;63;27;11;24;35;44;49;38.29166667;2006;2009
15360;POL;0;180;73;28;12;57;52;46;55;47.14035088;2007;2011
15362;SWE;0;178;63;27;18;13;49;36;55;43.84615385;2007;2008
15363;ESP;0;180;73;39;14;47;40;51;53;41;2007;2009
15370;USA;0;152;78;43;19;342;40;38;51;41.49122807;2007;2017
15376;ESP;0;169;68;39;17;205;53;46;55;46.59512195;2007;2014
15378;ESP;0;170;68;41;16;41;68;55;68;61.02439024;2006;2011
15395;ESP;0;178;63;41;12;1;44;44;44;44;2006;2006
15405;BRA;0;173;73;29;12;7;51;57;57;50.42857143;2008;2010
15414;BRA;0;184;68;30;19;4;35;38;42;38.75;2005;2006
15431;MEX;0;168;68;37;12;64;40;44;49;37.640625;2006;2017
15433;HRV;0;187;78;36;12;14;29;31;38;31.57142857;2007;2012
15437;BRA;1;159;48;68;21;3;40;40;42;40.66666667;2006;2006
15442;NOR;0;177;68;41;15;2;57;53;57;55;2007;2007
15443;BRA;0;184;83;43;13;8;44;44;46;43.25;2005;2005
15446;SWE;1;162;58;32;13;19;28;31;44;34.63157895;2007;2009
15447;NOR;0;176;78;32;12;23;42;42;45;40.52173913;2007;2009
15469;DEU;0;179;73;36;24;2;51;51;51;51;2002;2006
15475;NOR;0;174;73;38;13;7;42;43;49;44.28571429;2007;2008
15480;other;0;173;63;29;11;46;38;49;59;47.84782609;2007;2012
15483;ESP;0;185;73;25;11;131;51;59;69;54.88549618;2007;2016
15484;NOR;0;179;68;36;12;104;36;46;51;38.14423077;2006;2017
15489;NOR;0;183;73;37;11;3;36;38;38;34.33333333;2006;2006
15496;NLD;0;187;73;45;20;102;49;55;55;42.91176471;2007;2011
15497;ESP;0;185;58;27;11;9;46;36;49;42.77777778;2007;2007
15507;DEU;0;175;68;37;11;60;33;42;44;34.53333333;2006;2009
15518;GBR;1;166;48;33;14;29;51;53;57;47.93103448;2006;2007
15524;ESP;0;175;63;38;14;100;49;44;51;38.78;2007;2014
15534;SVN;1;162;53;29;21;75;49;40;55;42.01333333;2007;2009
15537;NOR;0;176;73;36;11;1;49;49;49;49;2009;2009
15540;ZAF;0;168;88;42;23;13;29;31;40;31.61538462;2008;2009
15544;ITA;0;178;63;29;13;13;48;51;57;51.07692308;2007;2011
15559;SWE;0;184;88;35;14;3;46;49;51;48.66666667;2007;2007
15563;BEL;0;190;78;30;17;6;56;44;56;49;2006;2006
15565;ITA;0;180;68;37;12;47;46;49;62;46.42553191;2007;2011
15570;USA;1;153;58;31;11;6;33;42;46;39;2008;2008
15581;BRA;0;175;73;36;11;3;40;40;40;38.66666667;2007;2007
15582;other;0;176;88;26;16;138;53;56;64;49.75362319;2007;2016
15583;USA;0;180;73;37;20;3;61;66;66;63.66666667;2007;2007
15585;FRA;0;170;63;27;14;88;59;51;64;58.125;2006;2013
15587;ESP;0;174;78;54;27;100;46;42;55;46.78;2007;2007
15599;USA;0;200;63;27;20;6;33;40;40;34.33333333;2007;2007
15600;USA;0;155;73;32;12;16;36;46;46;37.5625;2008;2009
15601;SWE;0;190;88;36;17;18;40;38;44;39.5;2008;2009
15605;other;1;168;48;37;20;114;62;49;64;47.34210526;2006;2013
15616;GBR;0;178;68;28;17;32;53;59;64;57.59375;2012;2012
15618;ESP;0;180;68;39;18;12;54;46;55;49.75;2006;2007
15622;other;0;178;63;28;12;18;33;49;51;41.05555556;2007;2010
15628;FRA;1;165;53;32;12;121;40;62;66;54.19834711;2005;2007
15630;BRA;0;178;63;28;12;28;38;46;59;50.25;2007;2016
15637;USA;0;167;68;32;11;1;40;40;40;40;2007;2007
15638;USA;0;177;63;32;16;43;46;49;53;41.48837209;2006;2010
15642;other;0;175;83;40;12;376;32;46;49;35.47074468;2008;2017
15643;USA;0;173;73;31;10;2;36;42;42;39;2009;2009
15653;FRA;0;176;68;35;18;39;62;59;66;59.46153846;2007;2005
15656;ESP;0;177;63;37;19;25;59;55;59;51.68;2005;2008
15657;USA;0;180;78;39;18;4;40;36;42;40;2009;2009
15658;CAN;0;173;83;42;27;3;46;51;51;47.66666667;2007;2007
